"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.annotation_data","Answer.comment","Answer.label","Approve","Reject"
"301KG0KX9BK5SAPPGDXRUSIBKALH2V","3NJNX96T4K1PPCS2CXIN1K26HLFOGH","Click on all the heads in the image","Click on all the heads in the image. If there are no people or heads, leave the image unmarked or click reset and then submit. Mention in the comments or via email if something's wrong.","image, tag, picture, tagging, photo, line","$0.02","Wed Sep 06 10:42:28 PDT 2017","1","BatchId:2929444;OriginalHitTemplateId:862366346;","1800","259200","Wed Sep 13 10:42:28 PDT 2017","","","36NEMU28XFDGJNM1BW7DZN2G8JAWM5","A2AHOL6JU0F0K1","Approved","Wed Sep 06 11:22:58 PDT 2017","Wed Sep 06 11:24:41 PDT 2017","Sat Sep 09 11:24:41 PDT 2017","Wed Sep 06 13:32:33 PDT 2017","","","103","100% (31/31)","100% (17/17)","100% (17/17)","https://s3.amazonaws.com/dimroc-public/shakecam/shakeshack-1501037221.jpg","[{""left"":408,""top"":264,""width"":3,""height"":3,""label"":""object""},{""left"":399,""top"":242,""width"":3,""height"":3,""label"":""object""},{""left"":385,""top"":173,""width"":3,""height"":3,""label"":""object""},{""left"":431,""top"":241,""width"":3,""height"":3,""label"":""object""},{""left"":471,""top"":237,""width"":3,""height"":3,""label"":""object""},{""left"":526,""top"":297,""width"":3,""height"":3,""label"":""object""},{""left"":598,""top"":289,""width"":3,""height"":3,""label"":""object""},{""left"":661,""top"":280,""width"":3,""height"":3,""label"":""object""},{""left"":619,""top"":224,""width"":3,""height"":3,""label"":""object""},{""left"":658,""top"":243,""width"":3,""height"":3,""label"":""object""},{""left"":706,""top"":207,""width"":3,""height"":3,""label"":""object""},{""left"":685,""top"":492,""width"":3,""height"":3,""label"":""object""},{""left"":656,""top"":449,""width"":3,""height"":3,""label"":""object""},{""left"":528,""top"":587,""width"":3,""height"":3,""label"":""object""},{""left"":553,""top"":544,""width"":3,""height"":3,""label"":""object""},{""left"":502,""top"":492,""width"":3,""height"":3,""label"":""object""},{""left"":433,""top"":528,""width"":3,""height"":3,""label"":""object""},{""left"":247,""top"":424,""width"":3,""height"":3,""label"":""object""},{""left"":275,""top"":394,""width"":3,""height"":3,""label"":""object""},{""left"":312,""top"":381,""width"":3,""height"":3,""label"":""object""},{""left"":111,""top"":425,""width"":3,""height"":3,""label"":""object""},{""left"":69,""top"":354,""width"":3,""height"":3,""label"":""object""},{""left"":91,""top"":437,""width"":3,""height"":3,""label"":""object""}]","{}","object"
"302OLP89DY63G59D70C5PJ4TJ69CAP","3NJNX96T4K1PPCS2CXIN1K26HLFOGH","Click on all the heads in the image","Click on all the heads in the image. If there are no people or heads, leave the image unmarked or click reset and then submit. Mention in the comments or via email if something's wrong.","image, tag, picture, tagging, photo, line","$0.02","Wed Sep 06 10:42:51 PDT 2017","1","BatchId:2929444;OriginalHitTemplateId:862366346;","1800","259200","Wed Sep 06 15:48:45 PDT 2017","","","30X31N5D63QMA5W3UO77T74V8QFASC","A2CZR0MGSEILRP","Submitted","Wed Sep 06 14:53:03 PDT 2017","Wed Sep 06 14:53:33 PDT 2017","Sat Sep 09 14:53:33 PDT 2017","","","","30","100% (9/9)","100% (9/9)","100% (9/9)","https://s3.amazonaws.com/dimroc-public/shakecam/shakeshack-1501167452.jpg","[{""left"":416,""top"":154,""width"":3,""height"":3,""label"":""object""},{""left"":639,""top"":260,""width"":3,""height"":3,""label"":""object""},{""left"":712,""top"":375,""width"":3,""height"":3,""label"":""object""},{""left"":636,""top"":355,""width"":3,""height"":3,""label"":""object""},{""left"":562,""top"":363,""width"":3,""height"":3,""label"":""object""},{""left"":388,""top"":394,""width"":3,""height"":3,""label"":""object""},{""left"":437,""top"":495,""width"":3,""height"":3,""label"":""object""},{""left"":424,""top"":536,""width"":3,""height"":3,""label"":""object""},{""left"":516,""top"":534,""width"":3,""height"":3,""label"":""object""},{""left"":539,""top"":584,""width"":3,""height"":3,""label"":""object""},{""left"":562,""top"":619,""width"":3,""height"":3,""label"":""object""}]","{}","object"
"302U8RURJY06ZX927LCF1HCI3KNVNQ","3NJNX96T4K1PPCS2CXIN1K26HLFOGH","Click on all the heads in the image","Click on all the heads in the image. If there are no people or heads, leave the image unmarked or click reset and then submit. Mention in the comments or via email if something's wrong.","image, tag, picture, tagging, photo, line","$0.02","Wed Sep 06 10:42:33 PDT 2017","1","BatchId:2929444;OriginalHitTemplateId:862366346;","1800","259200","Wed Sep 13 10:42:33 PDT 2017","","","36PW28KO4ZWL0MRLTTN24Q0G7YHAEK","A2PJO3EEC6WELA","Approved","Wed Sep 06 11:28:57 PDT 2017","Wed Sep 06 11:31:01 PDT 2017","Sat Sep 09 11:31:01 PDT 2017","Wed Sep 06 13:32:33 PDT 2017","","","124","97% (143/148)","97% (143/148)","97% (143/148)","https://s3.amazonaws.com/dimroc-public/shakecam/shakeshack-1501096176.jpg","[{""left"":648,""top"":480,""width"":3,""height"":3,""label"":""object""},{""left"":667,""top"":458,""width"":3,""height"":3,""label"":""object""},{""left"":652,""top"":432,""width"":3,""height"":3,""label"":""object""},{""left"":605,""top"":470,""width"":3,""height"":3,""label"":""object""},{""left"":593,""top"":437,""width"":3,""height"":3,""label"":""object""},{""left"":562,""top"":589,""width"":3,""height"":3,""label"":""object""},{""left"":492,""top"":553,""width"":3,""height"":3,""label"":""object""},{""left"":493,""top"":502,""width"":3,""height"":3,""label"":""object""},{""left"":432,""top"":523,""width"":3,""height"":3,""label"":""object""},{""left"":442,""top"":477,""width"":3,""height"":3,""label"":""object""},{""left"":409,""top"":472,""width"":3,""height"":3,""label"":""object""},{""left"":369,""top"":452,""width"":3,""height"":3,""label"":""object""},{""left"":340,""top"":487,""width"":3,""height"":3,""label"":""object""},{""left"":313,""top"":439,""width"":3,""height"":3,""label"":""object""},{""left"":262,""top"":439,""width"":3,""height"":3,""label"":""object""},{""left"":257,""top"":389,""width"":3,""height"":3,""label"":""object""},{""left"":233,""top"":433,""width"":3,""height"":3,""label"":""object""},{""left"":219,""top"":412,""width"":3,""height"":3,""label"":""object""},{""left"":195,""top"":393,""width"":3,""height"":3,""label"":""object""},{""left"":182,""top"":385,""width"":3,""height"":3,""label"":""object""},{""left"":143,""top"":390,""width"":3,""height"":3,""label"":""object""},{""left"":538,""top"":229,""width"":3,""height"":3,""label"":""object""},{""left"":577,""top"":214,""width"":3,""height"":3,""label"":""object""},{""left"":679,""top"":273,""width"":3,""height"":3,""label"":""object""},{""left"":645,""top"":254,""width"":3,""height"":3,""label"":""object""},{""left"":713,""top"":264,""width"":3,""height"":3,""label"":""object""},{""left"":697,""top"":243,""width"":3,""height"":3,""label"":""object""},{""left"":380,""top"":167,""width"":3,""height"":3,""label"":""object""},{""left"":355,""top"":177,""width"":3,""height"":3,""label"":""object""},{""left"":328,""top"":194,""width"":3,""height"":3,""label"":""object""}]","{}","object"
"304QEQWKZOJ8OH8Y53O3VDMXZYFO06","3NJNX96T4K1PPCS2CXIN1K26HLFOGH","Click on all the heads in the image","Click on all the heads in the image. If there are no people or heads, leave the image unmarked or click reset and then submit. Mention in the comments or via email if something's wrong.","image, tag, picture, tagging, photo, line","$0.02","Wed Sep 06 10:42:22 PDT 2017","1","BatchId:2929444;OriginalHitTemplateId:862366346;","1800","259200","Wed Sep 13 10:42:22 PDT 2017","","","38F71OA9GTWE8106L7XDVZGGDGLMFY","A2PJO3EEC6WELA","Approved","Wed Sep 06 11:42:17 PDT 2017","Wed Sep 06 11:42:51 PDT 2017","Sat Sep 09 11:42:51 PDT 2017","Wed Sep 06 13:32:33 PDT 2017","","","34","97% (143/148)","97% (143/148)","97% (143/148)","https://s3.amazonaws.com/dimroc-public/shakecam/shakeshack-1500864878.jpg","[{""left"":668,""top"":118,""width"":3,""height"":3,""label"":""object""},{""left"":663,""top"":85,""width"":3,""height"":3,""label"":""object""}]","{}","object"
"308KJXFUJQ5K2MBOTM7VET4X7S8TAO","3NJNX96T4K1PPCS2CXIN1K26HLFOGH","Click on all the heads in the image","Click on all the heads in the image. If there are no people or heads, leave the image unmarked or click reset and then submit. Mention in the comments or via email if something's wrong.","image, tag, picture, tagging, photo, line","$0.02","Wed Sep 06 10:42:25 PDT 2017","1","BatchId:2929444;OriginalHitTemplateId:862366346;","1800","259200","Wed Sep 13 10:42:25 PDT 2017","","","3KAKFY4PGU2XW6UMGXYJ2XK2THX3IR","A28SFTKTGBSD9","Approved","Wed Sep 06 11:49:05 PDT 2017","Wed Sep 06 11:49:52 PDT 2017","Sat Sep 09 11:49:52 PDT 2017","Wed Sep 06 13:32:34 PDT 2017","","","47","100% (18/18)","100% (18/18)","100% (18/18)","https://s3.amazonaws.com/dimroc-public/shakecam/shakeshack-1500921109.jpg","[{""left"":716,""top"":212,""width"":3,""height"":3,""label"":""object""},{""left"":639,""top"":228,""width"":3,""height"":3,""label"":""object""},{""left"":665,""top"":211,""width"":3,""height"":3,""label"":""object""},{""left"":626,""top"":195,""width"":3,""height"":3,""label"":""object""},{""left"":580,""top"":199,""width"":3,""height"":3,""label"":""object""},{""left"":609,""top"":235,""width"":3,""height"":3,""label"":""object""},{""left"":515,""top"":231,""width"":3,""height"":3,""label"":""object""},{""left"":548,""top"":265,""width"":3,""height"":3,""label"":""object""},{""left"":511,""top"":267,""width"":3,""height"":3,""label"":""object""},{""left"":481,""top"":289,""width"":3,""height"":3,""label"":""object""},{""left"":508,""top"":297,""width"":3,""height"":3,""label"":""object""},{""left"":520,""top"":125,""width"":3,""height"":3,""label"":""object""},{""left"":685,""top"":86,""width"":3,""height"":3,""label"":""object""},{""left"":398,""top"":160,""width"":3,""height"":3,""label"":""object""},{""left"":335,""top"":186,""width"":3,""height"":3,""label"":""object""},{""left"":349,""top"":182,""width"":3,""height"":3,""label"":""object""},{""left"":239,""top"":238,""width"":3,""height"":3,""label"":""object""},{""left"":218,""top"":243,""width"":3,""height"":3,""label"":""object""},{""left"":129,""top"":325,""width"":3,""height"":3,""label"":""object""},{""left"":115,""top"":322,""width"":3,""height"":3,""label"":""object""},{""left"":244,""top"":405,""width"":3,""height"":3,""label"":""object""},{""left"":221,""top"":425,""width"":3,""height"":3,""label"":""object""},{""left"":197,""top"":434,""width"":3,""height"":3,""label"":""object""},{""left"":443,""top"":531,""width"":3,""height"":3,""label"":""object""},{""left"":500,""top"":544,""width"":3,""height"":3,""label"":""object""},{""left"":645,""top"":590,""width"":3,""height"":3,""label"":""object""},{""left"":715,""top"":586,""width"":3,""height"":3,""label"":""object""}]","{}","object"
"30EV7DWJTUUFW6YFDFDI65UQQB0Y6S","3NJNX96T4K1PPCS2CXIN1K26HLFOGH","Click on all the heads in the image","Click on all the heads in the image. If there are no people or heads, leave the image unmarked or click reset and then submit. Mention in the comments or via email if something's wrong.","image, tag, picture, tagging, photo, line","$0.02","Wed Sep 06 10:42:29 PDT 2017","1","BatchId:2929444;OriginalHitTemplateId:862366346;","1800","259200","Wed Sep 13 10:42:29 PDT 2017","","","3I0BTBYZAXLN5EAU1S23MNGJGO6Y0S","A4Y8HWKCF1U6G","Approved","Wed Sep 06 10:50:54 PDT 2017","Wed Sep 06 10:53:31 PDT 2017","Sat Sep 09 10:53:31 PDT 2017","Wed Sep 06 13:32:34 PDT 2017","","","157","100% (42/42)","100% (42/42)","100% (42/42)","https://s3.amazonaws.com/dimroc-public/shakecam/shakeshack-1501076626.jpg","[{""left"":67,""top"":291,""width"":3,""height"":3,""label"":""object""},{""left"":90,""top"":303,""width"":3,""height"":3,""label"":""object""},{""left"":236,""top"":274,""width"":3,""height"":3,""label"":""object""},{""left"":164,""top"":408,""width"":3,""height"":3,""label"":""object""},{""left"":589,""top"":233,""width"":3,""height"":3,""label"":""object""},{""left"":418,""top"":156,""width"":3,""height"":3,""label"":""object""},{""left"":700,""top"":177,""width"":3,""height"":3,""label"":""object""},{""left"":667,""top"":94,""width"":3,""height"":3,""label"":""object""}]","{}","object"
"30EV7DWJTUUFW6YFDFDI65UQQB16Y1","3NJNX96T4K1PPCS2CXIN1K26HLFOGH","Click on all the heads in the image","Click on all the heads in the image. If there are no people or heads, leave the image unmarked or click reset and then submit. Mention in the comments or via email if something's wrong.","image, tag, picture, tagging, photo, line","$0.02","Wed Sep 06 10:42:42 PDT 2017","1","BatchId:2929444;OriginalHitTemplateId:862366346;","1800","259200","Wed Sep 13 10:42:42 PDT 2017","","","3ZOTGHDK5IBBC9Q447CPU2O0X7JSOT","A2CZR0MGSEILRP","Approved","Wed Sep 06 14:59:28 PDT 2017","Wed Sep 06 14:59:52 PDT 2017","Sat Sep 09 14:59:52 PDT 2017","Wed Sep 06 15:40:07 PDT 2017","","","24","100% (9/9)","100% (9/9)","100% (9/9)","https://s3.amazonaws.com/dimroc-public/shakecam/shakeshack-1501338569.jpg","[{""left"":643,""top"":225,""width"":3,""height"":3,""label"":""object""},{""left"":625,""top"":241,""width"":3,""height"":3,""label"":""object""}]","{}","object"
"30F94FBDNQJPLWGGZ07R94O3PATTBJ","3NJNX96T4K1PPCS2CXIN1K26HLFOGH","Click on all the heads in the image","Click on all the heads in the image. If there are no people or heads, leave the image unmarked or click reset and then submit. Mention in the comments or via email if something's wrong.","image, tag, picture, tagging, photo, line","$0.02","Wed Sep 06 10:42:25 PDT 2017","1","BatchId:2929444;OriginalHitTemplateId:862366346;","1800","259200","Wed Sep 13 10:42:25 PDT 2017","","","36PW28KO4ZWL0MRLTTN24Q0G7ZTAEY","A2PJO3EEC6WELA","Approved","Wed Sep 06 13:24:36 PDT 2017","Wed Sep 06 13:25:49 PDT 2017","Sat Sep 09 13:25:49 PDT 2017","Wed Sep 06 15:40:07 PDT 2017","","","73","97% (143/148)","97% (143/148)","97% (143/148)","https://s3.amazonaws.com/dimroc-public/shakecam/shakeshack-1500922612.jpg","[{""left"":320,""top"":209,""width"":3,""height"":3,""label"":""object""},{""left"":237,""top"":229,""width"":3,""height"":3,""label"":""object""},{""left"":199,""top"":248,""width"":3,""height"":3,""label"":""object""},{""left"":154,""top"":258,""width"":3,""height"":3,""label"":""object""},{""left"":72,""top"":305,""width"":3,""height"":3,""label"":""object""},{""left"":482,""top"":232,""width"":3,""height"":3,""label"":""object""},{""left"":473,""top"":284,""width"":3,""height"":3,""label"":""object""},{""left"":492,""top"":289,""width"":3,""height"":3,""label"":""object""},{""left"":534,""top"":263,""width"":3,""height"":3,""label"":""object""},{""left"":662,""top"":169,""width"":3,""height"":3,""label"":""object""},{""left"":680,""top"":157,""width"":3,""height"":3,""label"":""object""},{""left"":710,""top"":138,""width"":3,""height"":3,""label"":""object""},{""left"":518,""top"":112,""width"":3,""height"":3,""label"":""object""},{""left"":505,""top"":123,""width"":3,""height"":3,""label"":""object""},{""left"":578,""top"":105,""width"":3,""height"":3,""label"":""object""},{""left"":183,""top"":397,""width"":3,""height"":3,""label"":""object""},{""left"":380,""top"":404,""width"":3,""height"":3,""label"":""object""},{""left"":380,""top"":490,""width"":3,""height"":3,""label"":""object""},{""left"":423,""top"":433,""width"":3,""height"":3,""label"":""object""},{""left"":445,""top"":525,""width"":3,""height"":3,""label"":""object""},{""left"":455,""top"":455,""width"":3,""height"":3,""label"":""object""},{""left"":478,""top"":487,""width"":3,""height"":3,""label"":""object""},{""left"":499,""top"":539,""width"":3,""height"":3,""label"":""object""},{""left"":537,""top"":538,""width"":3,""height"":3,""label"":""object""},{""left"":564,""top"":600,""width"":3,""height"":3,""label"":""object""},{""left"":717,""top"":305,""width"":3,""height"":3,""label"":""object""},{""left"":673,""top"":252,""width"":3,""height"":3,""label"":""object""},{""left"":687,""top"":240,""width"":3,""height"":3,""label"":""object""},{""left"":672,""top"":192,""width"":3,""height"":3,""label"":""object""},{""left"":713,""top"":198,""width"":3,""height"":3,""label"":""object""},{""left"":643,""top"":244,""width"":3,""height"":3,""label"":""object""}]","{}","object"
"30P8I9JKOHK2983W3LGT70CWCZNV50","3NJNX96T4K1PPCS2CXIN1K26HLFOGH","Click on all the heads in the image","Click on all the heads in the image. If there are no people or heads, leave the image unmarked or click reset and then submit. Mention in the comments or via email if something's wrong.","image, tag, picture, tagging, photo, line","$0.02","Wed Sep 06 10:42:26 PDT 2017","1","BatchId:2929444;OriginalHitTemplateId:862366346;","1800","259200","Wed Sep 06 15:48:29 PDT 2017","","","3OS4RQUCR9FIPAW9UI74HJ5M1I7FBU","A2PJO3EEC6WELA","Submitted","Wed Sep 06 15:03:46 PDT 2017","Wed Sep 06 15:05:40 PDT 2017","Sat Sep 09 15:05:40 PDT 2017","","","","114","97% (143/148)","97% (143/148)","97% (143/148)","https://s3.amazonaws.com/dimroc-public/shakecam/shakeshack-1501019475.jpg","[{""left"":532,""top"":612,""width"":3,""height"":3,""label"":""object""},{""left"":554,""top"":539,""width"":3,""height"":3,""label"":""object""},{""left"":524,""top"":519,""width"":3,""height"":3,""label"":""object""},{""left"":439,""top"":541,""width"":3,""height"":3,""label"":""object""},{""left"":399,""top"":466,""width"":3,""height"":3,""label"":""object""},{""left"":374,""top"":454,""width"":3,""height"":3,""label"":""object""},{""left"":350,""top"":475,""width"":3,""height"":3,""label"":""object""},{""left"":352,""top"":437,""width"":3,""height"":3,""label"":""object""},{""left"":299,""top"":411,""width"":3,""height"":3,""label"":""object""},{""left"":284,""top"":445,""width"":3,""height"":3,""label"":""object""},{""left"":240,""top"":434,""width"":3,""height"":3,""label"":""object""},{""left"":264,""top"":425,""width"":3,""height"":3,""label"":""object""},{""left"":237,""top"":409,""width"":3,""height"":3,""label"":""object""},{""left"":214,""top"":423,""width"":3,""height"":3,""label"":""object""},{""left"":202,""top"":412,""width"":3,""height"":3,""label"":""object""},{""left"":167,""top"":427,""width"":3,""height"":3,""label"":""object""},{""left"":142,""top"":396,""width"":3,""height"":3,""label"":""object""},{""left"":117,""top"":407,""width"":3,""height"":3,""label"":""object""},{""left"":95,""top"":423,""width"":3,""height"":3,""label"":""object""},{""left"":55,""top"":401,""width"":3,""height"":3,""label"":""object""},{""left"":68,""top"":376,""width"":3,""height"":3,""label"":""object""},{""left"":116,""top"":385,""width"":3,""height"":3,""label"":""object""},{""left"":88,""top"":387,""width"":3,""height"":3,""label"":""object""},{""left"":266,""top"":499,""width"":3,""height"":3,""label"":""object""},{""left"":672,""top"":368,""width"":3,""height"":3,""label"":""object""},{""left"":648,""top"":289,""width"":3,""height"":3,""label"":""object""},{""left"":713,""top"":298,""width"":3,""height"":3,""label"":""object""},{""left"":654,""top"":254,""width"":3,""height"":3,""label"":""object""},{""left"":707,""top"":254,""width"":3,""height"":3,""label"":""object""},{""left"":569,""top"":256,""width"":3,""height"":3,""label"":""object""},{""left"":444,""top"":279,""width"":3,""height"":3,""label"":""object""},{""left"":455,""top"":265,""width"":3,""height"":3,""label"":""object""},{""left"":468,""top"":272,""width"":3,""height"":3,""label"":""object""},{""left"":574,""top"":203,""width"":3,""height"":3,""label"":""object""},{""left"":584,""top"":192,""width"":3,""height"":3,""label"":""object""},{""left"":623,""top"":196,""width"":3,""height"":3,""label"":""object""},{""left"":709,""top"":178,""width"":3,""height"":3,""label"":""object""},{""left"":667,""top"":154,""width"":3,""height"":3,""label"":""object""},{""left"":657,""top"":147,""width"":3,""height"":3,""label"":""object""},{""left"":347,""top"":197,""width"":3,""height"":3,""label"":""object""},{""left"":326,""top"":206,""width"":3,""height"":3,""label"":""object""},{""left"":243,""top"":247,""width"":3,""height"":3,""label"":""object""},{""left"":208,""top"":291,""width"":3,""height"":3,""label"":""object""},{""left"":164,""top"":344,""width"":3,""height"":3,""label"":""object""},{""left"":138,""top"":285,""width"":3,""height"":3,""label"":""object""},{""left"":59,""top"":292,""width"":3,""height"":3,""label"":""object""},{""left"":52,""top"":332,""width"":3,""height"":3,""label"":""object""},{""left"":44,""top"":342,""width"":3,""height"":3,""label"":""object""},{""left"":54,""top"":371,""width"":3,""height"":3,""label"":""object""},{""left"":74,""top"":336,""width"":3,""height"":3,""label"":""object""},{""left"":93,""top"":311,""width"":3,""height"":3,""label"":""object""},{""left"":77,""top"":314,""width"":3,""height"":3,""label"":""object""},{""left"":196,""top"":259,""width"":3,""height"":3,""label"":""object""},{""left"":182,""top"":264,""width"":3,""height"":3,""label"":""object""},{""left"":224,""top"":251,""width"":3,""height"":3,""label"":""object""},{""left"":197,""top"":248,""width"":3,""height"":3,""label"":""object""},{""left"":375,""top"":167,""width"":3,""height"":3,""label"":""object""},{""left"":336,""top"":185,""width"":3,""height"":3,""label"":""object""},{""left"":320,""top"":188,""width"":3,""height"":3,""label"":""object""}]","{}","object"
"30QQTY5GMJJHJXSFMOLL9YO9PY9U7P","3NJNX96T4K1PPCS2CXIN1K26HLFOGH","Click on all the heads in the image","Click on all the heads in the image. If there are no people or heads, leave the image unmarked or click reset and then submit. Mention in the comments or via email if something's wrong.","image, tag, picture, tagging, photo, line","$0.02","Wed Sep 06 10:42:33 PDT 2017","1","BatchId:2929444;OriginalHitTemplateId:862366346;","1800","259200","Wed Sep 13 10:42:33 PDT 2017","","","3VHP9MDGRNK1ZFOF8I3ZS3B4J2GFC8","AMKGMVI25PC0B","Approved","Wed Sep 06 11:22:15 PDT 2017","Wed Sep 06 11:23:08 PDT 2017","Sat Sep 09 11:23:08 PDT 2017","Wed Sep 06 13:32:33 PDT 2017","","","53","100% (10/10)","100% (10/10)","100% (10/10)","https://s3.amazonaws.com/dimroc-public/shakecam/shakeshack-1500941563.jpg","[{""left"":555,""top"":630,""width"":3,""height"":3,""label"":""object""},{""left"":636,""top"":597,""width"":3,""height"":3,""label"":""object""},{""left"":495,""top"":569,""width"":3,""height"":3,""label"":""object""},{""left"":356,""top"":361,""width"":3,""height"":3,""label"":""object""},{""left"":378,""top"":356,""width"":3,""height"":3,""label"":""object""},{""left"":495,""top"":294,""width"":3,""height"":3,""label"":""object""},{""left"":537,""top"":257,""width"":3,""height"":3,""label"":""object""},{""left"":625,""top"":256,""width"":3,""height"":3,""label"":""object""},{""left"":654,""top"":234,""width"":3,""height"":3,""label"":""object""},{""left"":685,""top"":264,""width"":3,""height"":3,""label"":""object""},{""left"":706,""top"":240,""width"":3,""height"":3,""label"":""object""},{""left"":583,""top"":198,""width"":3,""height"":3,""label"":""object""},{""left"":617,""top"":199,""width"":3,""height"":3,""label"":""object""},{""left"":693,""top"":94,""width"":3,""height"":3,""label"":""object""},{""left"":334,""top"":210,""width"":3,""height"":3,""label"":""object""}]","{}","object"
